M,p0,TAU,quantpred
ED343655206309548F726BC,1,5,0.45
ED503661793643431D35104,1,3,0.65
ED573629840395886A20E47,1,4,0.55
ED5836636960955226C727E,1,3,0.65
ED783623386996835477BF2,1,2,0.75
ED7F3622566072282BD5595,1,3,0.65
ED89365146480671181CAB7,1,3,0.65
ED903650210379085BFA2AD,1,3,0.65
EDB93645426480213E224B5,1,3,0.65
EDC43638113904789A7B571,1,3,0.65
EDE63651851154975DFE6CC,0,3,0.65
EDF336310587558987514DA,1,2,0.75
EDF336481626184900F2A31,1,7,0.25
EDF9365336111717947236D,1,3,0.65
EDFA370255715182362DE41,1,2,0.75
EE2D36769743097116D4AAB,1,7,0.25
EE343628393427260F5B0A3,0,3,0.65
EE6D3621517563748164183,1,3,0.65
EE6F3659140330960755ECF,1,3,0.65
EE86364780083152249EFED,1,5,0.45
EE883621061382257D460CC,1,2,0.75
EE96366401627535327023E,1,2,0.75
EEAE363713850445068555F,1,4,0.55
EEE0362581796048864B32D,1,2,0.75
EEE23612715835804CBD2BA,1,3,0.65
EEE93650754731861CEAA81,1,3,0.65
EEFD3641041804714078F3A,1,5,0.45
EF2B36624052879733043C5,1,3,0.65
EF303637705171913152E4B,1,2,0.75
EF303639698395611518296,1,2,0.75
EF443637865780534047509,0,4,0.55
EF7F362308048882630FA40,1,6,0.35
EF833621709438392370B73,1,3,0.65
EF843636527355184BC0D9F,1,4,0.55
EF8D3648548021409963BE4,1,4,0.55
EF903619353013750DBCA0E,1,3,0.65
EF9F36501484670472A1183,0,4,0.55
EFB83628901546934DBE7EA,1,4,0.55
EFE036275650524204E18D0,0,3,0.65
EFE336306525974168F1494,1,3,0.65
EFE536609768693329EFDE0,1,3,0.65
EFE736426366585141B6855,1,6,0.35
EFF9364210745149301C989,0,1,0.85
EFFC366528009949577953D,0,1,0.85
F00436377068585325D1D2E,1,5,0.45
F00A3633390507864AF6C50,1,2,0.75
F0173628889872125663957,1,5,0.45
F02D36677031811192C0CE0,1,3,0.65
F02F3638569781448557532,0,4,0.55
F03436295069834355BC2C0,1,0,0.95
F0353631133017190F84B2B,1,3,0.65
F054364293309290463DD63,0,3,0.65
F06736601863488965DA726,1,2,0.75
F06A364674285898365A93B,1,2,0.75
F07A36197614734514ACB31,0,2,0.75
F0943654118067436412BC6,1,2,0.75
F0B136322592813582B4208,1,3,0.65
F0BC3662814533830B4FB3C,1,3,0.65
F0C3364235477095635121D,1,3,0.65
F0C3364718707636505DFFC,1,3,0.65
F0C636316688646293BC511,0,2,0.75
F0EE362769740466655C631,1,4,0.55
F168363165038485515BC07,1,3,0.65
F16E3618273992592080AA4,1,4,0.55
F1903646114978204A1C238,1,3,0.65
F19236198943601864865E9,0,2,0.75
F1993661466372145BB2149,1,4,0.55
F19D36273173254378CFD8D,1,3,0.65
F1A03644407901101739D89,1,5,0.45
F1A536454853985394892AD,0,4,0.55
F1C536595940704738F2DB3,1,3,0.65
F1E436216131084103BD7B9,1,2,0.75
F1E7363743174132146856E,1,2,0.75
F20136549489994450CFD70,1,3,0.65
F20F3682622015253937A0D,1,4,0.55
F2203624661188323E3648D,0,3,0.65
F22A3642087901002DB07D8,1,1,0.85
F2433624099226349E23957,1,2,0.75
F2623654208794907DC5830,1,2,0.75
F268364213611759905C8B7,1,2,0.75
F27436505310808511A9068,1,9,0.05
F28C36196787589331390DC,1,3,0.65
F2923620463074663BBF2BC,1,3,0.65
F2AC36468011969416C79C3,1,4,0.55
F2B936138154554746BBC76,1,2,0.75
F3033617145604324CC390D,1,3,0.65
F3233635115633677524C56,1,3,0.65
F329363646177058831BDAA,0,1,0.85
F3333663080012053325B0C,1,2,0.75
F33F3615590139413D60EF1,1,7,0.25
F3503631271482495C00B03,1,3,0.65
F35036408519004251DF515,1,2,0.75
F3533640723839295E70C9A,1,2,0.75
F3653643819616904A413C1,1,2,0.75
F36F36622080409448C528E,1,3,0.65
F37E3637184960204EE13DD,1,4,0.55
F3823667019319449C281FC,1,2,0.75
F39C3629726702590583BFA,1,3,0.65
F3C03654316748713E53F55,1,3,0.65
F3D336357247432614897CF,1,2,0.75
F3E436740627543847EB5EB,1,3,0.65
F3F33621003148250F3DBB2,0,4,0.55
F3F53662683418010C2D8D5,1,2,0.75
F40436182676625684F9B28,1,3,0.65
F40C36621643148236E49E1,1,2,0.75
F41F3628474557722E20DCC,0,4,0.55
F42036389555398643A0F4E,1,3,0.65
F44436546710885081C0395,1,3,0.65
F44A36139685223130756A5,1,3,0.65
F44D36484113250379C2892,1,6,0.35
F44D365148397861003CCC8,1,7,0.25
F4623638606809319606F70,1,3,0.65
F47B3637820210541488A88,1,2,0.75
F4B03660111250329BFADDE,1,9,0.05
F4DD3656482939892E0A846,1,7,0.25
F4E23656865990620B9F1BA,1,2,0.75
F4E936536329618781B5136,1,3,0.65
F4F43623003249980CE082B,1,3,0.65
F4F63640828732716CB56FE,1,4,0.55
F5273655552973925157890,1,1,0.85
F5303626955014826D82AAF,0,4,0.55
F5333643447584060B1215E,1,2,0.75
F5433654170869676B9D029,1,3,0.65
F5603628747128935F7EF50,1,2,0.75
F5613626725471147373A75,0,4,0.55
F56136467106657089B599E,1,3,0.65
F5633632778999905D0D74A,0,3,0.65
F565363361001763657058C,1,4,0.55
F5693653164602426590AFD,1,3,0.65
F5783629624352133B1BA0C,0,3,0.65
F58536343399542701BDAF6,1,3,0.65
F5943663369652541E9D78E,0,3,0.65
F5993657521505629EC2E80,1,3,0.65
F5A436335674440282AE4D4,1,3,0.65
F5B6363539718619944EDE0,1,3,0.65
F5C336596464579865E53D3,0,5,0.45
F5D43658843166798B895C1,1,3,0.65
F5E43635724004164FD2F7A,1,3,0.65
F5E8364522898085082002C,1,1,0.85
F5FB365576005635647C886,0,3,0.65
F60B365031809755176FBC5,1,7,0.25
F60C3638288870307ADE5A3,1,3,0.65
F61A3637273456232744DE0,1,3,0.65
F62836440164770723E76D9,0,3,0.65
F63E364546574575726E3D5,1,2,0.75
F64436377650968944E6737,1,3,0.65
F6643645536358527515D86,1,3,0.65
F66836508367807464ED41B,0,7,0.25
F66A36434088417785C3EA0,1,3,0.65
F66D3658650969443F26B56,1,1,0.85
F680366692439264937DCD8,1,3,0.65
F6823619227843402F0AC94,1,3,0.65
F6A13642751639167989CC7,1,3,0.65
F6CF36535179499253744A0,1,2,0.75
F6D4366149687172106C2A0,1,9,0.05
F6DC36235203682713F82D7,1,2,0.75
F6E636516244058290FFC20,1,3,0.65
F6EF361433004758092D162,0,3,0.65
F6F536352508268370AA0BA,0,2,0.75
F701363698139580675D86C,1,4,0.55
F71C365170360741492CC0A,1,4,0.55
F73636616822823128313EF,1,6,0.35
F73F36377134025793475C5,1,3,0.65
F74E3649189818809DC8ADC,0,3,0.65
F75C3629443994011027710,1,4,0.55
F7653657760127295DED3DA,1,2,0.75
F76E36334631522185858C8,1,4,0.55
F7793642444988719F98A88,1,9,0.05
F77B36194417041510C437D,1,2,0.75
F7893666333516244A8DF16,1,3,0.65
F7983666168478018082BCD,1,3,0.65
F7B336280991335567E5E04,0,3,0.65
F7E33660458012136B25522,1,2,0.75
F7E4366530917175402532F,1,4,0.55
F7E836673165716870D45CC,0,3,0.65
F7F13646477969577116BE7,1,2,0.75
F7F33640114178764275020,1,6,0.35
F80E3626944377098A8E0C0,1,2,0.75
F80E363709761947310274F,1,2,0.75
F8153644473002086F85DAC,1,7,0.25
F8183635482667317A7AF5B,1,3,0.65
F8203641963124390D63935,1,4,0.55
F824365472148479054AAEA,1,4,0.55
F82A36464917791700C5D52,1,4,0.55
F83836350948091437EDC29,0,3,0.65
F87C3645910423349B19258,1,3,0.65
F8813651843572176CA8339,1,3,0.65
F8893623085058973A13D91,1,3,0.65
F8963647622265042729530,0,3,0.65
F8EA3616204749316C67DC5,0,3,0.65
F8EE3645172121841DA0F64,1,6,0.35
F8F13677504332829C153C4,1,3,0.65
F8FA3634077219163000B0E,1,3,0.65
F90A3624252364521A9C4E4,1,3,0.65
F91236207628463923B5720,1,2,0.75
F91A3656712545296938252,0,3,0.65
F92136253505990891FBFB0,1,2,0.75
F9363638104357797763F4A,1,3,0.65
F95F3655323895817BD3097,0,2,0.75
F9723665451319075C6E182,1,2,0.75
F97A3622137257204C7F8CD,1,2,0.75
F97C3637011250547300E00,1,2,0.75
F98236296237288826F5B85,1,3,0.65
F98336487207585091C1926,1,3,0.65
F985362523421131837B23C,1,4,0.55
F98936566158421841223B3,1,4,0.55
F99836239539569943395E3,1,3,0.65
F9A436519043474328C8784,1,3,0.65
F9AA366316955844106F953,1,4,0.55
F9AD3649493815477822C4F,1,9,0.05
F9C936248770634896DD892,1,2,0.75
F9D136168957209773B283C,1,3,0.65
F9DA3655476178598E713A2,1,3,0.65
F9EA36211209408975CD522,0,4,0.55
F9EB363008926193262D422,1,5,0.45
F9FC3659328068069D74104,0,2,0.75
FA223611685963376B9DF90,1,3,0.65
FA2F36150029107426089A6,1,3,0.65
FA3636330570949837F7C10,1,4,0.55
FA49361914003959772F477,0,6,0.35
FA4A36138561541233F738B,1,9,0.05
FA9C36444308487986A94FD,1,2,0.75
FAAA3629026288188FB5865,1,3,0.65
FAB236190645858463D949C,1,5,0.45
FAC436251889975372FF8EB,1,3,0.65
FADD36168203234232FE860,1,3,0.65
FB013647841085118AABC63,0,3,0.65
FB1336657719082046AF6AC,1,8,0.15
FB3C364759307740061ADA1,0,3,0.65
FB4436363813350971F22F6,0,2,0.75
FB4D3631228158026F693E5,1,2,0.75
FB653620968462618113EAB,1,2,0.75
FB7536595883690045F9145,1,3,0.65
FB8936540024078369AC5C3,1,3,0.65
FB9C362642937909320726E,1,2,0.75
FBAF3633640183704E94497,1,2,0.75
FBB23613150152061F45F55,1,3,0.65
FBCB36410358933496E5D3D,1,3,0.65
FBD8364064560209154759E,0,3,0.65
FBDF36503978474280B03A7,1,3,0.65
FBE43614871958975449385,1,2,0.75
FBE63636011646892ECEF8C,1,2,0.75
FBFB3624724436485DEDBBA,1,3,0.65
FC1836410910385643600B6,1,3,0.65
FC2E36488754544055F3F36,0,4,0.55
FC403637201895562C51AEE,1,2,0.75
FC5336492884787256105AE,1,4,0.55
FC5A3630463865625D94269,1,3,0.65
FC673616966470091639A12,1,3,0.65
FC75364156234649040CCED,0,5,0.45
FC7F3633500518059E7EF68,1,3,0.65
FC933616899089421BC3F86,1,3,0.65
FCA83659343019164D88AF4,1,6,0.35
FCD9365194868655215DC4D,1,3,0.65
FCDF3642340741170E1FE70,1,2,0.75
FCE03678799133433F0CCC0,1,7,0.25
FD00362202160459077EE04,1,3,0.65
FD3736602059820991D05AA,1,3,0.65
FD4336260860541496F4AEE,1,3,0.65
FD443613147003326E9CA3E,1,3,0.65
FD45363823762076908FB6F,0,5,0.45
FD48363868215550252BAF2,1,3,0.65
FD563705073129468AC8B49,1,3,0.65
FD5836707751170049D4490,1,4,0.55
FD593659331493365DD1827,1,3,0.65
FDC93660545050466BC1522,0,2,0.75
FDCB36716442231282D393C,1,5,0.45
FDF03656884308204D93968,1,5,0.45
FDFB36399212266566CFD72,1,3,0.65
FE1E3658272727149B1C2FD,1,3,0.65
FE2C3647383157091A0CFD7,1,5,0.45
FE403621884945380CC3CA6,1,4,0.55
FE4836494018256982619BF,0,3,0.65
FE573617420743905F06E26,0,2,0.75
FE793628927525947F592C4,1,3,0.65
FE7B3667011452616CF7305,1,3,0.65
FEAE3634550881391874347,0,5,0.45
FED23661091093737605846,1,2,0.75
FEEF36194987664455A6412,1,2,0.75
FEF736450551312056DD474,0,3,0.65
FF003648869246958875097,0,5,0.45
FF073625329325501CC2AB8,1,3,0.65
FF0B3612383237708891A9B,1,4,0.55
FF2236476640198694CAAEC,1,3,0.65
FF263660399216582FB0106,1,5,0.45
FF463657086654920564A8B,1,3,0.65
FF5036387532181014B878E,1,3,0.65
FF6436535809976945B916D,1,6,0.35
FF6B363276078997422823E,1,4,0.55
FF7B36449611505304AC200,0,5,0.45
FF80364494319798802B103,0,2,0.75
FF863641923432484118D74,0,2,0.75
FF97364619308480789E1F2,1,3,0.65
FFA03638773315903CEAC6C,1,4,0.55
FFC636541519013596E4199,1,3,0.65
FFCC3625634126336979ED7,1,5,0.45
